fixture_id,season_id,y_true,y_pred,p_home,p_draw,p_away
208235753,6526,D,H,0.44550475776719684,0.40478157744556004,0.14971366478724313
208235754,6526,D,D,0.16453190364001233,0.4563308787912362,0.3791372175687515
208235755,6526,D,A,0.09230034339549656,0.2798624247088707,0.6278372318956328
208235756,6526,A,H,0.36583046547498105,0.35971354311740766,0.2744559914076113
208235757,6526,D,D,0.25897663491289347,0.43714327072165066,0.30388009436545593
208496337,6484,D,A,0.14833736709007173,0.2851956450196392,0.5664669878902892
208496338,6597,H,H,0.5061199372836794,0.20521176166807625,0.2886683010482443
208496339,6597,H,H,0.7100501181836056,0.16070180551586316,0.12924807630053134
208496340,6597,H,H,0.524798646960399,0.323830367544451,0.15137098549514996
208496341,6484,D,H,0.4576136548489937,0.2040550900760315,0.33833125507497475
208496342,6484,D,A,0.21687722903674675,0.27717761387977347,0.5059451570834798
208496343,6597,H,A,0.2140123383956868,0.3171653380380398,0.4688223235662733
208496344,6484,H,A,0.33795107042974365,0.23606416088049093,0.42598476868976537
208694031,6484,H,H,0.5692614741554705,0.20439399995242047,0.22634452589210902
208694032,6597,A,H,0.474012923310067,0.28856285371532103,0.2374242229746119
208694033,6597,D,H,0.6015401997927788,0.21424487702944453,0.1842149231777766
208694034,6597,H,H,0.7558991465799619,0.18973584535703597,0.05436500806300209
208694035,6597,H,H,0.5893167005103906,0.24678910099537768,0.16389419849423167
208694036,6484,H,H,0.6962447438490009,0.20488603065276637,0.09886922549823259
208694037,6484,A,A,0.20567624406775764,0.317575644903905,0.4767481110283374
208694038,6597,H,D,0.41477924639184366,0.44373277806097017,0.1414879755471861
208694039,6484,A,A,0.21878713206025396,0.3003179031490314,0.4808949647907146
208927587,6484,A,A,0.20598589742475049,0.19512764214523842,0.598886460430011
208927599,6484,H,H,0.7371888508573895,0.1696410806390236,0.09317006850358679
209140288,6435,H,H,0.5628033519857438,0.33511118467628553,0.10208546333797067
209140291,6435,H,D,0.2716117166659252,0.39228917927881357,0.3360991040552613
209378442,6435,D,A,0.0981440978717754,0.20036793578314185,0.7014879663450827
209378446,6435,A,D,0.228170241465865,0.4734897665472917,0.29833999198684347
209378450,6435,D,A,0.31760169823638734,0.276908965229621,0.40548933653399183
209378461,6435,H,A,0.08359090680980844,0.3265888089431972,0.5898202842469943
209766256,6435,A,D,0.29132384222736063,0.46206387914315317,0.24661227862948618
209766258,6484,A,A,0.1375391678277708,0.20809829482983305,0.6543625373423962
209766262,6435,H,H,0.5215728967791756,0.3678675819912754,0.11055952122954889
209766263,6484,H,H,0.7581326372207688,0.15849847666852265,0.08336888611070845
209766264,6484,A,A,0.27782956942701037,0.29632341267074797,0.42584701790224155
209766265,6484,H,A,0.2666217963372698,0.218388159831259,0.5149900438314713
209766270,6435,A,H,0.5100790450861027,0.2819756714530515,0.2079452834608458
209766278,6484,D,H,0.5003378381680379,0.26291303976658487,0.23674912206537715
209766279,6484,A,A,0.35184281360561537,0.2564511358140763,0.3917060505803082
209766280,6484,A,A,0.23805910722950255,0.2578598052977612,0.5040810874727363
209766281,6484,A,A,0.10702599940336671,0.29565687991713235,0.5973171206795009
209766282,6484,A,H,0.4706939304522318,0.24326572932301024,0.28604034022475794
209766285,6435,H,D,0.21047141577873826,0.40392932720831476,0.3855992570129471
210158686,6435,H,H,0.6426377894708144,0.21797593830949605,0.13938627221968955
210158687,6484,H,H,0.7565523511191663,0.13387934407462462,0.1095683048062091
210158688,6526,H,H,0.7190042242471906,0.2229448779117301,0.05805089784107926
210158689,6527,D,H,0.6480179983677269,0.20095766257762548,0.15102433905464768
210158690,6526,A,A,0.12000217364613061,0.23898377894086542,0.6410140474130039
210158691,6527,H,A,0.33084497148421743,0.2121648854956284,0.45699014302015406
210158692,6527,D,H,0.6301295465834765,0.21586107268663046,0.15400938072989304
210158693,6526,D,H,0.3965196226743426,0.27032936901062893,0.3331510083150284
210158694,6526,H,H,0.3557424247855452,0.34810144091243467,0.2961561343020202
210158695,6527,D,A,0.24234604670712012,0.19920678670919384,0.5584471665836861
210158696,6526,D,D,0.38872680858954056,0.39563969873414667,0.21563349267631282
210158697,6527,D,D,0.32977157527924716,0.3690881628072669,0.30114026191348586
210158698,6526,A,D,0.27057646984822936,0.38810578029319237,0.34131774985857827
